,Data,Potwierdzone,aktywne,zgony,wyleczeni,województwo
1277,2020-05-15,340,126,16,198,świętokrzyskie
1278,2020-05-16,341,120,17,204,świętokrzyskie
1279,2020-05-17,341,119,17,205,świętokrzyskie
1280,2020-05-18,352,122,18,212,świętokrzyskie
1281,2020-05-19,353,122,19,212,świętokrzyskie
1282,2020-05-20,357,113,20,224,świętokrzyskie
1283,2020-05-21,361,117,20,224,świętokrzyskie
1284,2020-05-22,366,112,20,234,świętokrzyskie
1285,2020-05-23,374,117,20,237,świętokrzyskie
1286,2020-05-24,382,123,20,239,świętokrzyskie
1287,2020-05-25,392,131,20,241,świętokrzyskie
1288,2020-05-26,399,134,21,244,świętokrzyskie
1289,2020-05-27,408,143,21,244,świętokrzyskie
1290,2020-05-28,432,164,21,247,świętokrzyskie
1291,2020-05-29,439,162,22,255,świętokrzyskie
1292,2020-05-30,473,195,22,256,świętokrzyskie
1293,2020-05-31,480,199,22,259,świętokrzyskie
1294,2020-06-01,486,205,22,259,świętokrzyskie
1295,2020-06-02,493,211,22,260,świętokrzyskie
1296,2020-06-03,502,217,22,263,świętokrzyskie
1297,2020-06-04,511,218,22,271,świętokrzyskie
1298,2020-06-05,512,212,22,278,świętokrzyskie
1299,2020-06-06,515,206,23,286,świętokrzyskie
1300,2020-06-07,515,206,23,286,świętokrzyskie
1301,2020-06-08,555,246,23,286,świętokrzyskie
1302,2020-06-09,569,250,24,295,świętokrzyskie
1303,2020-06-10,580,249,25,306,świętokrzyskie
1304,2020-06-11,585,241,25,319,świętokrzyskie
1305,2020-06-12,596,230,26,340,świętokrzyskie
1306,2020-06-13,598,220,26,352,świętokrzyskie
1307,2020-06-14,611,230,26,355,świętokrzyskie
1308,2020-06-15,625,244,26,355,świętokrzyskie
1309,2020-06-16,636,254,26,356,świętokrzyskie
1310,2020-06-17,658,257,27,374,świętokrzyskie
1311,2020-06-18,676,271,30,375,świętokrzyskie
1312,2020-06-19,687,280,30,377,świętokrzyskie
1313,2020-06-20,698,285,32,381,świętokrzyskie
1314,2020-06-21,704,288,32,384,świętokrzyskie
1315,2020-06-22,719,303,32,384,świętokrzyskie
1316,2020-06-23,721,301,34,386,świętokrzyskie
1317,2020-06-24,742,283,36,423,świętokrzyskie
1318,2020-06-25,750,280,36,434,świętokrzyskie
1319,2020-03-06,1,0,0,0,warmińsko-mazurskie
1320,2020-03-07,2,0,0,0,warmińsko-mazurskie
1321,2020-03-08,2,0,0,0,warmińsko-mazurskie
1322,2020-03-09,2,0,0,0,warmińsko-mazurskie
1323,2020-03-10,2,0,0,0,warmińsko-mazurskie
1324,2020-03-11,4,0,0,0,warmińsko-mazurskie
1325,2020-03-12,4,0,0,0,warmińsko-mazurskie
1326,2020-03-13,4,0,0,0,warmińsko-mazurskie
1327,2020-03-14,4,0,0,0,warmińsko-mazurskie
1328,2020-03-15,5,0,0,0,warmińsko-mazurskie
1329,2020-03-16,5,0,0,0,warmińsko-mazurskie
1330,2020-03-17,7,0,0,0,warmińsko-mazurskie
1331,2020-03-18,8,0,0,0,warmińsko-mazurskie
1332,2020-03-19,12,0,0,0,warmińsko-mazurskie
1333,2020-03-20,12,0,0,0,warmińsko-mazurskie
1334,2020-03-21,16,0,0,0,warmińsko-mazurskie
1335,2020-03-22,22,0,0,0,warmińsko-mazurskie
1336,2020-03-23,22,0,0,0,warmińsko-mazurskie
1337,2020-03-24,29,0,0,0,warmińsko-mazurskie
1338,2020-03-25,33,0,0,0,warmińsko-mazurskie
1339,2020-03-26,36,35,0,1,warmińsko-mazurskie
1340,2020-03-27,44,43,0,1,warmińsko-mazurskie
1341,2020-03-28,46,45,0,1,warmińsko-mazurskie
1342,2020-03-29,56,55,0,1,warmińsko-mazurskie
1343,2020-03-30,57,56,0,1,warmińsko-mazurskie
1344,2020-03-31,58,56,0,2,warmińsko-mazurskie
1345,2020-04-01,61,59,0,2,warmińsko-mazurskie
1346,2020-04-02,66,64,0,2,warmińsko-mazurskie
1347,2020-04-03,72,70,0,2,warmińsko-mazurskie
1348,2020-04-04,78,75,1,2,warmińsko-mazurskie
1349,2020-04-05,80,74,1,5,warmińsko-mazurskie
1350,2020-04-06,83,77,1,5,warmińsko-mazurskie
1351,2020-04-07,87,76,1,10,warmińsko-mazurskie
1352,2020-04-08,92,80,1,11,warmińsko-mazurskie
1353,2020-04-09,95,76,1,18,warmińsko-mazurskie
1354,2020-04-10,110,91,1,18,warmińsko-mazurskie
1355,2020-04-11,111,89,1,21,warmińsko-mazurskie
1356,2020-04-12,122,99,1,22,warmińsko-mazurskie
1357,2020-04-13,122,99,1,22,warmińsko-mazurskie
1358,2020-04-14,122,98,1,23,warmińsko-mazurskie
1359,2020-04-15,125,96,1,28,warmińsko-mazurskie
1360,2020-04-16,129,94,1,34,warmińsko-mazurskie
1361,2020-04-17,139,103,1,35,warmińsko-mazurskie
1362,2020-04-18,139,101,1,37,warmińsko-mazurskie
1363,2020-04-19,142,101,1,40,warmińsko-mazurskie
1364,2020-04-20,143,91,1,51,warmińsko-mazurskie
1365,2020-04-21,143,89,1,53,warmińsko-mazurskie
1366,2020-04-22,143,87,1,55,warmińsko-mazurskie
1367,2020-04-23,143,86,1,56,warmińsko-mazurskie
1368,2020-04-24,144,81,1,62,warmińsko-mazurskie
1369,2020-04-25,144,74,1,69,warmińsko-mazurskie
1370,2020-04-26,144,70,1,73,warmińsko-mazurskie
1371,2020-04-27,144,60,1,83,warmińsko-mazurskie
1372,2020-04-28,144,57,1,86,warmińsko-mazurskie
1373,2020-04-29,144,50,1,93,warmińsko-mazurskie
1374,2020-04-30,146,47,1,98,warmińsko-mazurskie
1375,2020-05-01,146,46,1,99,warmińsko-mazurskie
1376,2020-05-02,146,43,1,102,warmińsko-mazurskie
1377,2020-05-03,146,42,1,103,warmińsko-mazurskie
1378,2020-05-04,148,40,1,107,warmińsko-mazurskie
1379,2020-05-05,152,44,1,107,warmińsko-mazurskie
1380,2020-05-06,152,43,1,108,warmińsko-mazurskie
1381,2020-05-07,156,47,1,108,warmińsko-mazurskie
1382,2020-05-08,157,39,1,117,warmińsko-mazurskie
1383,2020-05-09,160,36,1,123,warmińsko-mazurskie
1384,2020-05-10,162,38,1,123,warmińsko-mazurskie
1385,2020-05-11,162,38,1,123,warmińsko-mazurskie
1386,2020-05-12,164,39,1,124,warmińsko-mazurskie
1387,2020-05-13,168,43,1,124,warmińsko-mazurskie
1388,2020-05-14,169,44,1,124,warmińsko-mazurskie
1389,2020-05-15,170,40,1,129,warmińsko-mazurskie
1390,2020-05-16,170,40,1,129,warmińsko-mazurskie
1391,2020-05-17,170,39,1,130,warmińsko-mazurskie
1392,2020-05-18,170,37,1,132,warmińsko-mazurskie
1393,2020-05-19,175,42,1,132,warmińsko-mazurskie
1394,2020-05-20,175,42,1,132,warmińsko-mazurskie
1395,2020-05-21,174,32,1,141,warmińsko-mazurskie
1396,2020-05-22,174,32,1,141,warmińsko-mazurskie
1397,2020-05-23,175,32,1,142,warmińsko-mazurskie
1398,2020-05-24,175,32,1,142,warmińsko-mazurskie
1399,2020-05-25,175,32,1,142,warmińsko-mazurskie
1400,2020-05-26,179,35,1,143,warmińsko-mazurskie
1401,2020-05-27,179,31,1,147,warmińsko-mazurskie
1402,2020-05-28,179,29,1,149,warmińsko-mazurskie
1403,2020-05-29,179,27,1,151,warmińsko-mazurskie
1404,2020-05-30,179,27,1,151,warmińsko-mazurskie
1405,2020-05-31,179,27,1,151,warmińsko-mazurskie
1406,2020-06-01,179,25,1,153,warmińsko-mazurskie
1407,2020-06-02,179,20,1,158,warmińsko-mazurskie
1408,2020-06-03,179,19,1,159,warmińsko-mazurskie
1409,2020-06-04,179,18,1,160,warmińsko-mazurskie
1410,2020-06-05,180,16,1,163,warmińsko-mazurskie
1411,2020-06-06,180,16,1,163,warmińsko-mazurskie
1412,2020-06-07,180,16,1,163,warmińsko-mazurskie
1413,2020-06-08,181,16,1,164,warmińsko-mazurskie
1414,2020-06-09,181,16,1,164,warmińsko-mazurskie
1415,2020-06-10,181,11,1,169,warmińsko-mazurskie
1416,2020-06-11,185,15,1,169,warmińsko-mazurskie
1417,2020-06-12,185,15,1,169,warmińsko-mazurskie
1418,2020-06-13,185,15,1,169,warmińsko-mazurskie
1419,2020-06-14,186,16,1,169,warmińsko-mazurskie
1420,2020-06-15,186,16,1,169,warmińsko-mazurskie
1421,2020-06-16,192,22,1,169,warmińsko-mazurskie
1422,2020-06-17,201,31,1,169,warmińsko-mazurskie
1423,2020-06-18,207,36,1,170,warmińsko-mazurskie
1424,2020-06-19,207,36,1,170,warmińsko-mazurskie
1425,2020-06-20,209,38,1,170,warmińsko-mazurskie
1426,2020-06-21,209,38,1,170,warmińsko-mazurskie
1427,2020-06-22,211,37,1,173,warmińsko-mazurskie
1428,2020-06-23,213,39,1,173,warmińsko-mazurskie
1429,2020-06-24,223,46,1,176,warmińsko-mazurskie
1430,2020-06-25,227,49,1,177,warmińsko-mazurskie
1431,2020-03-09,1,0,0,0,wielkopolskie
1432,2020-03-10,1,0,0,0,wielkopolskie
1433,2020-03-11,2,0,0,0,wielkopolskie
1434,2020-03-12,4,0,1,0,wielkopolskie
1435,2020-03-13,6,0,1,0,wielkopolskie
1436,2020-03-14,7,0,1,0,wielkopolskie
1437,2020-03-15,10,0,1,0,wielkopolskie
1438,2020-03-16,11,0,1,0,wielkopolskie
1439,2020-03-17,13,0,1,0,wielkopolskie
1440,2020-03-18,13,0,1,0,wielkopolskie
1441,2020-03-19,15,0,1,0,wielkopolskie
1442,2020-03-20,18,0,1,0,wielkopolskie
1443,2020-03-21,31,0,1,0,wielkopolskie
1444,2020-03-22,36,0,2,0,wielkopolskie
1445,2020-03-23,36,0,2,0,wielkopolskie
1446,2020-03-24,44,0,2,0,wielkopolskie
1447,2020-03-25,59,0,2,0,wielkopolskie
1448,2020-03-26,71,0,2,0,wielkopolskie
1449,2020-03-27,92,0,2,0,wielkopolskie
1450,2020-03-28,101,0,2,0,wielkopolskie
1451,2020-03-29,110,0,2,0,wielkopolskie
1452,2020-03-30,134,0,3,0,wielkopolskie
1453,2020-03-31,150,0,3,0,wielkopolskie
1454,2020-04-01,171,0,6,0,wielkopolskie
1455,2020-04-02,197,0,8,0,wielkopolskie
1456,2020-04-03,215,0,12,0,wielkopolskie
1457,2020-04-04,235,0,13,0,wielkopolskie
1458,2020-04-05,275,0,14,0,wielkopolskie
1459,2020-04-06,329,0,15,0,wielkopolskie
1460,2020-04-07,351,0,22,0,wielkopolskie
1461,2020-04-08,396,367,23,6,wielkopolskie
1462,2020-04-09,433,402,24,7,wielkopolskie
1463,2020-04-10,479,444,26,9,wielkopolskie
1464,2020-04-11,537,492,31,14,wielkopolskie
1465,2020-04-12,566,514,35,17,wielkopolskie
1466,2020-04-13,649,590,40,19,wielkopolskie
1467,2020-04-14,683,615,43,25,wielkopolskie
1468,2020-04-15,785,708,43,34,wielkopolskie
1469,2020-04-16,829,742,45,42,wielkopolskie
1470,2020-04-17,880,776,48,56,wielkopolskie
1471,2020-04-18,898,786,49,63,wielkopolskie
1472,2020-04-19,1020,906,51,63,wielkopolskie
1473,2020-04-20,1050,914,57,79,wielkopolskie
1474,2020-04-21,1081,927,61,93,wielkopolskie
1475,2020-04-22,1099,931,66,102,wielkopolskie
1476,2020-04-23,1166,983,68,115,wielkopolskie
1477,2020-04-24,1236,1025,72,139,wielkopolskie
1478,2020-04-25,1266,1025,75,166,wielkopolskie
1479,2020-04-26,1307,1056,77,174,wielkopolskie
1480,2020-04-27,1343,1057,82,204,wielkopolskie
1481,2020-04-28,1376,1070,85,221,wielkopolskie
1482,2020-04-29,1415,1082,85,248,wielkopolskie
1483,2020-04-30,1441,1076,87,278,wielkopolskie
1484,2020-05-01,1443,1078,87,278,wielkopolskie
1485,2020-05-02,1494,1109,91,294,wielkopolskie
1486,2020-05-03,1518,1096,94,328,wielkopolskie
1487,2020-05-04,1529,1069,96,364,wielkopolskie
1488,2020-05-05,1598,1092,98,408,wielkopolskie
1489,2020-05-06,1616,1084,102,430,wielkopolskie
1490,2020-05-07,1640,1078,105,457,wielkopolskie
1491,2020-05-08,1655,1054,108,493,wielkopolskie
1492,2020-05-09,1670,1053,111,506,wielkopolskie
1493,2020-05-10,1672,1036,116,520,wielkopolskie
1494,2020-05-11,1699,1042,118,539,wielkopolskie
1495,2020-05-12,1710,1008,123,579,wielkopolskie
1496,2020-05-13,1722,960,133,629,wielkopolskie
1497,2020-05-14,1735,940,135,660,wielkopolskie
1498,2020-05-15,1752,934,136,682,wielkopolskie
1499,2020-05-16,1757,937,138,682,wielkopolskie
1500,2020-05-17,1797,936,139,722,wielkopolskie
1501,2020-05-18,1810,928,140,742,wielkopolskie
1502,2020-05-19,1815,933,140,742,wielkopolskie
1503,2020-05-20,1899,1016,141,742,wielkopolskie
1504,2020-05-21,1925,881,143,901,wielkopolskie
1505,2020-05-22,1941,864,144,933,wielkopolskie
1506,2020-05-23,1953,876,144,933,wielkopolskie
1507,2020-05-24,2021,916,144,961,wielkopolskie
1508,2020-05-25,2040,888,146,1006,wielkopolskie
1509,2020-05-26,2059,861,147,1051,wielkopolskie
1510,2020-05-27,2118,877,147,1094,wielkopolskie
1511,2020-05-28,2133,862,149,1122,wielkopolskie
1512,2020-05-29,2146,873,151,1122,wielkopolskie
1513,2020-05-30,2147,754,152,1241,wielkopolskie
1514,2020-05-31,2150,743,153,1254,wielkopolskie
1515,2020-06-01,2155,702,153,1300,wielkopolskie
1516,2020-06-02,2188,716,153,1319,wielkopolskie
1517,2020-06-03,2206,714,154,1338,wielkopolskie
1518,2020-06-04,2216,714,154,1348,wielkopolskie
1519,2020-06-05,2219,717,154,1348,wielkopolskie
1520,2020-06-06,2259,715,157,1387,wielkopolskie
1521,2020-06-07,2273,718,157,1398,wielkopolskie
1522,2020-06-08,2286,704,157,1425,wielkopolskie
1523,2020-06-09,2300,678,158,1464,wielkopolskie
1524,2020-06-10,2306,660,161,1485,wielkopolskie
1525,2020-06-11,2333,666,162,1505,wielkopolskie
1526,2020-06-12,2354,650,164,1540,wielkopolskie
1527,2020-06-13,2369,649,164,1556,wielkopolskie
1528,2020-06-14,2383,654,164,1565,wielkopolskie
1529,2020-06-15,2400,670,165,1565,wielkopolskie
1530,2020-06-16,2408,653,166,1589,wielkopolskie
1531,2020-06-17,2420,649,166,1605,wielkopolskie
1532,2020-06-18,2429,611,166,1652,wielkopolskie
1533,2020-06-19,2441,588,167,1686,wielkopolskie
1534,2020-06-20,2448,593,169,1686,wielkopolskie
1535,2020-06-21,2455,551,170,1734,wielkopolskie
1536,2020-06-22,2474,514,170,1790,wielkopolskie
1537,2020-06-23,2501,460,170,1871,wielkopolskie
1538,2020-06-24,2518,465,171,1882,wielkopolskie
1539,2020-06-25,2527,473,172,1882,wielkopolskie
1540,2020-03-12,3,0,0,0,zachodniopomorskie
1541,2020-03-13,5,0,0,0,zachodniopomorskie
1542,2020-03-14,5,0,0,0,zachodniopomorskie
1543,2020-03-15,5,0,0,0,zachodniopomorskie
1544,2020-03-16,6,0,0,0,zachodniopomorskie
1545,2020-03-17,7,0,0,0,zachodniopomorskie
1546,2020-03-18,8,0,0,0,zachodniopomorskie
1547,2020-03-19,9,0,0,0,zachodniopomorskie
1548,2020-03-20,9,0,0,0,zachodniopomorskie
1549,2020-03-21,10,0,0,0,zachodniopomorskie
1550,2020-03-22,12,0,0,0,zachodniopomorskie
1551,2020-03-23,14,0,0,0,zachodniopomorskie
1552,2020-03-24,26,0,0,0,zachodniopomorskie
1553,2020-03-25,30,0,0,0,zachodniopomorskie
1554,2020-03-26,33,0,1,0,zachodniopomorskie
1555,2020-03-27,34,0,1,0,zachodniopomorskie
1556,2020-03-28,51,0,1,0,zachodniopomorskie
1557,2020-03-29,57,0,1,0,zachodniopomorskie
1558,2020-03-30,59,0,1,0,zachodniopomorskie
1559,2020-03-31,67,0,1,0,zachodniopomorskie
1560,2020-04-01,79,0,1,0,zachodniopomorskie
1561,2020-04-02,89,0,2,0,zachodniopomorskie
1562,2020-04-03,89,0,2,0,zachodniopomorskie
1563,2020-04-04,100,0,2,0,zachodniopomorskie
1564,2020-04-05,106,0,2,0,zachodniopomorskie
1565,2020-04-06,107,0,2,0,zachodniopomorskie
1566,2020-04-07,133,125,2,6,zachodniopomorskie
1567,2020-04-08,165,157,2,6,zachodniopomorskie
1568,2020-04-09,174,165,2,7,zachodniopomorskie
1569,2020-04-10,184,174,2,8,zachodniopomorskie
1570,2020-04-11,191,174,2,15,zachodniopomorskie
1571,2020-04-12,193,175,2,16,zachodniopomorskie
1572,2020-04-13,203,182,2,19,zachodniopomorskie
1573,2020-04-14,211,189,2,20,zachodniopomorskie
1574,2020-04-15,217,194,2,21,zachodniopomorskie
1575,2020-04-16,223,198,2,23,zachodniopomorskie
1576,2020-04-17,230,200,2,28,zachodniopomorskie
1577,2020-04-18,249,216,2,31,zachodniopomorskie
1578,2020-04-19,266,226,4,36,zachodniopomorskie
1579,2020-04-20,277,232,4,41,zachodniopomorskie
1580,2020-04-21,279,223,4,52,zachodniopomorskie
1581,2020-04-22,288,226,4,58,zachodniopomorskie
1582,2020-04-23,304,238,4,62,zachodniopomorskie
1583,2020-04-24,335,260,6,69,zachodniopomorskie
1584,2020-04-25,343,259,7,77,zachodniopomorskie
1585,2020-04-26,355,256,9,90,zachodniopomorskie
1586,2020-04-27,370,262,9,99,zachodniopomorskie
1587,2020-04-28,374,248,9,117,zachodniopomorskie
1588,2020-04-29,380,238,10,132,zachodniopomorskie
1589,2020-04-30,396,246,10,140,zachodniopomorskie
1590,2020-05-01,401,247,10,144,zachodniopomorskie
1591,2020-05-02,406,241,10,155,zachodniopomorskie
1592,2020-05-03,414,243,10,161,zachodniopomorskie
1593,2020-05-04,428,248,14,166,zachodniopomorskie
1594,2020-05-05,441,257,14,170,zachodniopomorskie
1595,2020-05-06,452,260,15,177,zachodniopomorskie
1596,2020-05-07,460,259,16,185,zachodniopomorskie
1597,2020-05-08,464,243,16,205,zachodniopomorskie
1598,2020-05-09,469,232,16,221,zachodniopomorskie
1599,2020-05-10,473,233,16,224,zachodniopomorskie
1600,2020-05-11,474,220,16,238,zachodniopomorskie
1601,2020-05-12,480,221,16,243,zachodniopomorskie
1602,2020-05-13,486,219,16,251,zachodniopomorskie
1603,2020-05-14,488,203,17,268,zachodniopomorskie
1604,2020-05-15,491,197,18,276,zachodniopomorskie
1605,2020-05-16,492,194,18,280,zachodniopomorskie
1606,2020-05-17,494,193,18,283,zachodniopomorskie
1607,2020-05-18,497,189,18,290,zachodniopomorskie
1608,2020-05-19,502,181,18,303,zachodniopomorskie
1609,2020-05-20,503,158,18,327,zachodniopomorskie
1610,2020-05-21,515,165,18,332,zachodniopomorskie
1611,2020-05-22,517,153,19,345,zachodniopomorskie
1612,2020-05-23,521,155,19,347,zachodniopomorskie
1613,2020-05-24,522,144,19,359,zachodniopomorskie
1614,2020-05-25,521,140,19,362,zachodniopomorskie
1615,2020-05-26,525,132,19,374,zachodniopomorskie
1616,2020-05-27,527,124,19,384,zachodniopomorskie
1617,2020-05-28,527,113,19,395,zachodniopomorskie
1618,2020-05-29,531,111,19,401,zachodniopomorskie
1619,2020-05-30,535,110,19,406,zachodniopomorskie
1620,2020-05-31,536,109,19,408,zachodniopomorskie
1621,2020-06-01,536,108,19,409,zachodniopomorskie
1622,2020-06-02,541,104,19,418,zachodniopomorskie
1623,2020-06-03,548,107,19,422,zachodniopomorskie
1624,2020-06-04,550,104,19,427,zachodniopomorskie
1625,2020-06-05,553,96,19,438,zachodniopomorskie
1626,2020-06-06,553,96,19,438,zachodniopomorskie
1627,2020-06-07,554,89,19,446,zachodniopomorskie
1628,2020-06-08,554,84,19,451,zachodniopomorskie
1629,2020-06-09,560,89,19,452,zachodniopomorskie
1630,2020-06-10,565,88,19,458,zachodniopomorskie
1631,2020-06-11,567,90,19,458,zachodniopomorskie
1632,2020-06-12,569,84,19,466,zachodniopomorskie
1633,2020-06-13,576,88,19,469,zachodniopomorskie
1634,2020-06-14,581,90,19,472,zachodniopomorskie
1635,2020-06-15,583,90,20,473,zachodniopomorskie
1636,2020-06-16,588,95,20,473,zachodniopomorskie
1637,2020-06-17,591,93,20,478,zachodniopomorskie
1638,2020-06-18,591,80,20,491,zachodniopomorskie
1639,2020-06-19,595,81,20,494,zachodniopomorskie
1640,2020-06-20,596,80,20,496,zachodniopomorskie
1641,2020-06-21,597,77,20,500,zachodniopomorskie
1642,2020-06-22,597,77,20,500,zachodniopomorskie
1643,2020-06-23,599,78,20,501,zachodniopomorskie
1644,2020-06-24,603,79,20,504,zachodniopomorskie
1645,2020-06-25,604,73,20,511,zachodniopomorskie
